948.4880598628926	484.69681631322834	1658783948560	
970.716213423906	467.42045768676866	1658783948638	
965.7795426722	444.97272192201865	1658783948719	
991.1653603841639	443.92236092989384	1658783948802	
999.6213717028658	427.80984705989886	1658783948882	
1010.8527649835604	423.6466139786511	1658783948964	
1029.0885605045255	422.2516116143456	1658783949042	
1035.3386149905448	430.28394997621194	1658783949123	
1036.3552755081262	425.6529645026977	1658783949217	
1014.2669621057247	425.84017415218204	1658783949303	
1019.1115784243765	414.8329414678301	1658783949383	
1000.080360319315	378.43105039066955	1658783949468	
998.2345709032794	376.23065700302783	1658783949550	
1000.1939746228687	379.4898243143769	1658783949633	
964.6501660504898	373.33383288792703	1658783949715	
918.4389988819621	374.6287512259737	1658783949791	
882.388485063207	346.6106577492188	1658783949872	
881.8767232472785	344.27909944377933	1658783949960	
918.565017148077	350.2631626669958	1658783950063	
942.1596767292888	339.36261856803185	1658783950147	
960.348150119364	348.6620966298441	1658783950232	
980.2726994381709	374.677756413972	1658783950316	
1006.8592938373463	397.08356794346304	1658783950396	
1003.4835788511763	408.0448818961062	1658783950487	
986.3162654119701	414.3902182161519	1658783950567	
974.114846913752	384.2258010930536	1658783950649	
970.988147964786	360.94219286725394	1658783950730	
982.6392478177679	360.3243149596889	1658783950809	
980.7458180283451	346.6418552653988	1658783950888	
981.0158688160498	330.6942111445608	1658783950972	
1015.3818770760529	330.7902986840797	1658783951053	
1015.9355990219407	317.7510784196351	1658783951133	
1047.1199922475107	331.3809681577683	1658783951214	
1035.865919995036	352.8876107878233	1658783951294	
1031.283629969836	345.41116593031455	1658783951374	
1011.78199975436	331.1911166667679	1658783951457	
994.174587997737	330.9965160081158	1658783951535	
963.6657921900548	373.5697373039563	1658783951617	
951.8164096834859	343.0489237367487	1658783951698	
940.6093830959582	371.0693192983305	1658783951777	
920.6211766620263	381.1317133806795	1658783951857	
916.0082267894023	370.2022931039602	1658783951939	
908.1843447829588	387.9024215917402	1658783952022	
931.3096833012878	412.6632939869712	1658783952102	
925.241129593706	431.9073989531602	1658783952185	
1022.0633851912179	427.53516941365274	1658783952268	
1110.5956421419442	460.46860339213003	1658783952349	
1160.5339067367952	459.12895807678643	1658783952428	
1262.9852291615184	495.48317381803304	1658783952507	
1214.6312123428336	488.97516307275737	1658783952585	
1158.7681318975772	496.60867456359324	1658783952666	
1115.5256863989632	459.54305192113657	1658783952746	
1060.5675510442616	463.82880107853435	1658783952827	
1037.1692738140275	466.11126866613984	1658783952908	
1002.6075390442707	423.7426332229032	1658783952987	
960.183816471223	407.8147978683752	1658783953067	
902.6379245392483	365.6638714418682	1658783953148	
834.8541845364836	342.77719771205716	1658783953228	
817.9560276376959	333.7419309040641	1658783953309	
828.3310413842947	326.99417344297575	1658783953388	
782.1150044289379	305.8963524833933	1658783953467	
726.9348226551707	274.8594444338495	1658783953546	
729.7191795835419	283.69270374195844	1658783953625	
796.4144497924129	282.7536072982929	1658783953703	
811.9323455741296	258.95813312616934	1658783953784	
866.4081204858355	256.3749264067615	1658783953866	
853.8325231682727	254.254052492107	1658783953946	
853.0976651075154	286.1231102131933	1658783954026	
863.4645126577267	276.3330678554423	1658783954111	
873.8590281339633	302.1414521444397	1658783954190	
884.8849805274031	300.21775952513065	1658783954269	
922.4694565042577	328.64966043777457	1658783954354	
1025.4149560142303	366.43450174513083	1658783954434	
1103.7897408781253	411.9494909560129	1658783954515	
1143.2009719070556	414.2635256588967	1658783954595	
1098.8308943469497	433.41861277103015	1658783954674	
1044.3539701065201	415.8030339983179	1658783954757	
1022.637011021239	437.2287010292822	1658783954839	
1017.7476630079645	463.84695626559693	1658783954921	
991.3149607952219	465.0955016606283	1658783955003	
974.7401547387262	439.5402143609055	1658783955085	
969.4068222896839	442.1793455902219	1658783955166	
1049.007539667167	445.5960242134577	1658783955245	
1101.3845719067688	469.0965218594123	1658783955325	
1165.0657345439083	481.17508052998124	1658783955406	
1266.1484900510331	518.3040251151334	1658783955486	
1266.2992654834518	519.0767708136879	1658783955565	
1309.6650544440308	522.4843185060435	1658783955644	
1304.24259926849	506.6128548980406	1658783955721	
1201.1011675562108	474.7435434877351	1658783955802	
1139.0522468733107	476.03631656642966	1658783955882	
1062.2982271195492	458.7873452990413	1658783955964	
1020.2663297804206	461.3535976877736	1658783956046	
970.7707483087319	455.67552515338474	1658783956123	
971.1359701733471	456.77879737652717	1658783956203	
965.458303092377	450.892166048145	1658783956297	
952.6660992928975	449.21561409794367	1658783956377	
951.6418464133104	425.54010603771917	1658783956460	
973.0980222920948	388.649483834104	1658783956538	
964.7107990910356	350.31057874896356	1658783956617	
981.1179376923353	377.2276425702916	1658783956696	
1016.7562040055683	367.4417015333254	1658783956776	
1065.4318787249763	355.8533377905207	1658783956853	
1094.923523636186	338.57182226977585	1658783956931	
1160.1685045157913	385.33791963454905	1658783957012	
1099.1950837975282	401.36763984764747	1658783957091	
1068.730920946158	419.8801263124233	1658783957169	
1025.7829015958314	422.6695894305824	1658783957250	
1031.490015187731	443.2057500438003	1658783957333	
994.7746768813298	432.2565650801423	1658783957416	
1002.6876337146866	426.70985654323596	1658783957498	
1000.1577384134956	443.319198870928	1658783957577	
998.4183380336415	453.529579042801	1658783957663	
1147.522829135459	318.81776456410387	1658783957745	
1251.2670932326216	203.45395675839308	1658783957823	
1371.1624798557004	116.06730612917386	1658783957898	
1482.14281555917	34.778640727228236	1658783957979	
1562.3219936483779	-9.487917678043818	1658783958059	
1651.8382700560528	-28.642826696322405	1658783958138	
1650.1906759580372	-56.57654433347376	1658783958219	
1636.2176027837572	-7.62147683030507	1658783958300	
