screen_width: 1314 screen_height: 685
target_point: 8 target_x: 657 target_y: 658.72
x: 635.7938539982379 y: 556.0828899824362
x: 706.7490399531099 y: 581.3701976058646
x: 696.0314252327661 y: 568.576198040404
x: 656.1331510802252 y: 552.0741582008837
x: 587.4242255887157 y: 539.2787294092133
x: 624.9115818806279 y: 540.4337756870226
x: 628.2714365765205 y: 519.6410009190292
x: 580.4022040230263 y: 448.73244793014396
x: 610.8847818931232 y: 460.65514011888155
x: 643.0912096042939 y: 488.36919077254527
x: 620.640154406296 y: 517.8065765231818
x: 625.2253692510337 y: 555.1295684613334
x: 625.4922751308985 y: 602.2427300098386
x: 675.1361142047884 y: 639.5191563809675
x: 628.0417536997477 y: 613.0381002326895
x: 624.8170336188155 y: 570.4094847395916
x: 645.9436010205274 y: 563.1941305156611
x: 637.8276383209475 y: 546.9230947259136
x: 594.7971470883788 y: 549.0162183005252
x: 613.3466720764235 y: 592.6509786589461
x: 625.3129006573137 y: 604.2634313242564
x: 633.8880943333904 y: 615.3716410259011
x: 553.4962038217103 y: 563.3921370338501
x: 482.6541452686057 y: 573.6466646164699
x: 548.7742605576774 y: 581.008486764808
x: 557.2390669410213 y: 566.8608237764498
x: 537.7415199359497 y: 536.3964127298769
x: 609.632733420262 y: 560.3677325263052
x: 638.8054458138495 y: 614.88072885821
x: 589.2387993580911 y: 632.3017432995294
x: 705.5271486824088 y: 653.1055104988627
x: 792.0970649585474 y: 635.7832912053715
x: 809.5566051795639 y: 615.684693534639
x: 793.270366728374 y: 609.6641236701342
x: 825.1610824321696 y: 620.5084502107261
x: 855.019103208251 y: 627.5102975293167
x: 793.9591057161949 y: 626.8931487949434
x: 719.5974540434731 y: 598.7862419676902
x: 670.9454077850739 y: 601.0304070548176
x: 698.9725139545741 y: 597.4036266705858
x: 694.0295833410304 y: 602.8475206595681
x: 732.3982354395132 y: 592.4851775062474
x: 740.8627165198056 y: 599.9726468941573
x: 735.7516083444324 y: 607.88026167225
x: 722.923338776121 y: 602.3730447853432
x: 724.8773311637102 y: 604.6852762484369
x: 753.7821246528407 y: 601.1859863134661
x: 757.6643077039809 y: 586.944611787595
x: 749.9954006199265 y: 554.4724165744763
x: 713.4112116612795 y: 539.4522805898341
x: 653.2362072080454 y: 510.98468796017033
x: 662.9187222380343 y: 547.6446870393958
x: 694.9963918219979 y: 557.3041643587082
x: 862.9983807617409 y: 555.5000845839922
x: 874.4450569311638 y: 541.8868501041068
x: 874.7654108794575 y: 526.0837966264703
x: 807.7250612175367 y: 508.8783452844998
x: 749.4754066214732 y: 493.8260341178085
x: 799.8609920599617 y: 521.368968950526
x: 771.1935920878486 y: 517.7264268175377
x: 767.3133934820003 y: 527.7934067059033
x: 782.7018369738416 y: 512.0979232098767
x: 760.0807734541279 y: 529.5035137937956
x: 723.1859389202905 y: 545.4571862844762
x: 733.7101700292637 y: 556.684832413214
x: 702.4216608380979 y: 540.5897628435812
x: 651.2468700179533 y: 541.6841300046054
x: 662.1319311771628 y: 528.1492695139458
x: 619.441792490123 y: 512.377970625227
x: 672.6213718129264 y: 484.4774460643395
x: 710.465513122899 y: 511.6784487237198
x: 661.340901452934 y: 455.79083032550943
x: 631.2493909545902 y: 433.64025539891713
x: 633.8892236944989 y: 434.53637745866797
x: 648.7852939367531 y: 457.3195226037028
x: 613.4244924148327 y: 446.4057701886184
x: 599.3351251535166 y: 467.0115844124032
x: 566.1580549714301 y: 464.51995686384095
x: 531.2300824002363 y: 451.36597576150353
x: 462.227243175133 y: 414.76241124888094
x: 483.18193492921023 y: 469.6470425366679
x: 509.5156905228845 y: 464.66823761172884
x: 504.0541079371415 y: 508.7512953333529
x: 497.2515096666402 y: 508.53242151729677
x: 544.175807342413 y: 547.6408469672687
x: 567.6174551831546 y: 528.6932114610056
x: 588.9822918924475 y: 572.8933560837012
x: 612.0911789893902 y: 549.0496007542066
x: 604.6955359875489 y: 526.9180096355738
x: 554.0571406351147 y: 498.47309795217956
x: 573.9677295774337 y: 521.9417032193538
x: 574.7162311973678 y: 532.4796127838956
x: 554.6036868802437 y: 519.2859063920231
x: 593.9653869870299 y: 532.3528009644864
x: 595.2491041773558 y: 525.6151590783979
x: 578.8973134624838 y: 531.6651411553298
x: 566.1801853036184 y: 520.7345062109896
x: 557.9351588584603 y: 545.2728720063942
x: 591.4034860712535 y: 546.2612006680088
